registeredid,classid,studentid,paid,complete,lettergrade,numbergrade
234189aa-e460-11e9-81c0-0bd82fc5ae0d,9053ab28-e45f-11e9-a557-271c667db56b,b373b23a-e3e0-11e9-9cca-d70602479dc5,t,f,,
234189ab-e460-11e9-81c1-7790c8cfe47c,9053ab29-e45f-11e9-a558-cf3d9ff62069,b373d94a-e3e0-11e9-9ccb-fb8bf94acdab,t,f,,
234189ac-e460-11e9-81c2-db1ff1622cd7,9053ab2a-e45f-11e9-a559-030f5d191f34,b3740046-e3e0-11e9-9ccc-9fe881a5bb6e,f,f,,
234189ad-e460-11e9-81c3-ab9f0dc923b5,9053ab2b-e45f-11e9-a55a-ebbc3fe56104,b374276a-e3e0-11e9-9ccd-7b1513f16afa,t,f,,
234189ae-e460-11e9-81c4-438a4e34251c,9053ab2c-e45f-11e9-a55b-a7fed5e0d370,b3744eca-e3e0-11e9-9cce-afe873e2b242,t,f,,
23422734-e460-11e9-81c5-3f2467f2e9ed,9054475e-e45f-11e9-a55c-2fa21a7bb137,b3747576-e3e0-11e9-9ccf-dfa7dd9ab5b5,f,f,,
2342c36a-e460-11e9-81c6-0f10b970118c,9054475f-e45f-11e9-a55d-c7b494101e39,b3749c72-e3e0-11e9-9cd0-6747160546e5,f,f,,
23435f96-e460-11e9-81c7-eb0ea5132d69,90544760-e45f-11e9-a55e-9feefb50482e,b374c378-e3e0-11e9-9cd1-1f226fdb7c9d,f,f,,
2343fbcc-e460-11e9-81c8-336c5be63578,90544761-e45f-11e9-a55f-f76d5007b093,b374c379-e3e0-11e9-9cd2-ef55e3c58aca,f,f,,
23449802-e460-11e9-81c9-e35a11d13a13,90544762-e45f-11e9-a560-8b25953d7f43,b374ea88-e3e0-11e9-9cd3-83b94c83a772,f,f,,
23449803-e460-11e9-81ca-db4dba9c5d82,9054e394-e45f-11e9-a561-c71eabe8ebd7,b3751198-e3e0-11e9-9cd4-1f96b6098fcd,t,f,,
234532ee-e460-11e9-81cb-4f2f0a5b103b,9054e395-e45f-11e9-a562-379481a9ca41,b375389e-e3e0-11e9-9cd5-03f18a0951ba,t,f,,
234532ef-e460-11e9-81cc-b731bbd9e672,9054e396-e45f-11e9-a563-27c7d848f406,b3755fa4-e3e0-11e9-9cd6-2fbaa7b7cbe8,f,f,,
2345d06e-e460-11e9-81cd-07916ddc88b0,9054e397-e45f-11e9-a564-dbcc010bcb4f,b37586b4-e3e0-11e9-9cd7-739de5496e88,t,f,,
23466ca4-e460-11e9-81ce-23e85c021e09,90557fc0-e45f-11e9-a565-2fb8f73c321a,b375adc4-e3e0-11e9-9cd8-47de18108dc6,t,f,,
234708da-e460-11e9-81cf-23fd88456973,90557fc1-e45f-11e9-a566-cb7a4d3b4126,b375adc5-e3e0-11e9-9cd9-375ea09396e2,t,f,,
2347a510-e460-11e9-81d0-93d0ba624445,90557fc2-e45f-11e9-a567-eba85033e5ea,b375d4ca-e3e0-11e9-9cda-c712bef51ea6,f,f,,
23484150-e460-11e9-81d1-eb3bf08817aa,90557fc3-e45f-11e9-a568-7b38e6b4deec,b375fbda-e3e0-11e9-9cdb-d32f5f8c9df9,f,f,,
23484151-e460-11e9-81d2-634a15f353f6,90557fc4-e45f-11e9-a569-93b2ac01ed63,b37622d6-e3e0-11e9-9cdc-671f923a657e,t,f,,
23484152-e460-11e9-81d3-5f153dab8a01,90561c00-e45f-11e9-a56a-07bcc72761d8,b37649dc-e3e0-11e9-9cdd-6b50bb831b55,f,f,,
2348dcdc-e460-11e9-81d4-97b3cfde630c,9056b7aa-e45f-11e9-a56b-4fd853b7388f,b37670ec-e3e0-11e9-9cde-efb4e4cc80bc,t,f,,
2348dcdd-e460-11e9-81d5-4b2560c58fc0,905753d6-e45f-11e9-a56c-f3e8ec0102b0,b37697f2-e3e0-11e9-9cdf-ebcdff9f4d2b,t,f,,
2348dcde-e460-11e9-81d6-4f8f11daa163,9057f00c-e45f-11e9-a56d-9bb25eda6817,b376bf0c-e3e0-11e9-9ce0-2b21b6370c06,f,f,,
2348dcdf-e460-11e9-81d7-b3e15bdf5e15,90588c4c-e45f-11e9-a56e-77dcee18e217,b376e608-e3e0-11e9-9ce1-174695f9c031,f,f,,
234978a4-e460-11e9-81d8-679a1a959b79,90592882-e45f-11e9-a56f-3bd4760d5500,b3770d2c-e3e0-11e9-9ce2-1f3c5edded9f,f,f,,
234978a5-e460-11e9-81d9-07a5f7389456,9059c4ae-e45f-11e9-a570-a78cd05ad507,b3773428-e3e0-11e9-9ce3-03b952b0de48,t,f,,
234978a6-e460-11e9-81da-03248dff6383,905a613e-e45f-11e9-a571-0b4a1ede7a37,b3775bec-e3e0-11e9-9ce4-cb7a0f83bdcf,t,f,,
234978a7-e460-11e9-81db-83797cee6d8d,905a613f-e45f-11e9-a572-db91a87d2779,b377823e-e3e0-11e9-9ce5-df596ffec0d5,t,f,,
234978a8-e460-11e9-81dc-7f312d070650,905afdba-e45f-11e9-a573-6bc8f26d1b2f,b377a944-e3e0-11e9-9ce6-6707c0a7f2be,f,f,,
234a1548-e460-11e9-81dd-4bb91bca7f42,905b9982-e45f-11e9-a574-13bb4439fe25,b377d04a-e3e0-11e9-9ce7-b3a48bff7351,f,f,,
234a1549-e460-11e9-81de-d3bd56fbb51d,905c35b8-e45f-11e9-a575-bb1f1f0b4f0c,b377f750-e3e0-11e9-9ce8-e394930fe0ba,t,f,,
234a154a-e460-11e9-81df-bf9ef5bc907f,905cd1bc-e45f-11e9-a576-27c4b76485da,b377f751-e3e0-11e9-9ce9-73ab56748cad,t,f,,
234a154b-e460-11e9-81e0-5b4122026226,905d6e2e-e45f-11e9-a577-4bfa727e5747,b3781e60-e3e0-11e9-9cea-df4266272dfe,f,f,,
234a154c-e460-11e9-81e1-3f75fc629788,905e0a14-e45f-11e9-a578-03e4ba594817,b3784566-e3e0-11e9-9ceb-776201052a81,t,f,,
234ab174-e460-11e9-81e2-4302cd2e3f94,905ea7a8-e45f-11e9-a579-f71a0fccbe32,b3786c6c-e3e0-11e9-9cec-f3191c6ae54e,t,f,,
234ab175-e460-11e9-81e3-2bddc17e0ad1,905f43de-e45f-11e9-a57a-975b9f049c5a,b378937c-e3e0-11e9-9ced-9361b6717929,t,f,,
234ab176-e460-11e9-81e4-0f488096c940,905f43df-e45f-11e9-a57b-efc3a6ea6078,b378ba82-e3e0-11e9-9cee-df8a3b912713,t,f,,
234ab177-e460-11e9-81e5-5784fca955e4,905fdeca-e45f-11e9-a57c-eb97f6541cbd,b378e188-e3e0-11e9-9cef-9b9e43a13a23,t,f,,
234ab178-e460-11e9-81e6-47bc9b1b0267,90607b64-e45f-11e9-a57d-2ffc17efc1f4,b378e189-e3e0-11e9-9cf0-570b251316b2,f,f,,
234b4db4-e460-11e9-81e7-8b78c8eaa01e,9061177c-e45f-11e9-a57e-f70f0066c8ef,b3790898-e3e0-11e9-9cf1-abb63c591c33,t,f,,
234b4db5-e460-11e9-81e8-4fc2272c4b62,9061b39e-e45f-11e9-a57f-ff14b6641c62,b3792f9e-e3e0-11e9-9cf2-e764e448deca,t,f,,
234b4db6-e460-11e9-81e9-978053f7a972,90624fa2-e45f-11e9-a580-57ab88d675bd,b37956ae-e3e0-11e9-9cf3-c3bb78288e00,f,f,,
234b4db7-e460-11e9-81ea-e3ef2391d5c5,9062ebd8-e45f-11e9-a581-fbabeb6b0da7,b3797db4-e3e0-11e9-9cf4-4767d45e17e8,t,f,,
234be9ea-e460-11e9-81eb-5b84311bf3e5,9063880e-e45f-11e9-a582-0f6d4caa6eac,b379a4c4-e3e0-11e9-9cf5-23ff3aad8fa7,f,f,,
234be9eb-e460-11e9-81ec-0780396f6891,90642444-e45f-11e9-a583-2f795698dc56,b379cbd4-e3e0-11e9-9cf6-dbb2e5edd2eb,t,f,,
234be9ec-e460-11e9-81ed-6b6a35fb0fff,9064c070-e45f-11e9-a584-ebd556c92b1b,b379f2da-e3e0-11e9-9cf7-bf90faaf3ae3,t,f,,
234be9ed-e460-11e9-81ee-e39aaf8241fe,9064c071-e45f-11e9-a585-8f456d8d5b7a,b37a19ea-e3e0-11e9-9cf8-67275e77ac62,t,f,,
234be9ee-e460-11e9-81ef-9f0d1f14dfcc,90655ca6-e45f-11e9-a586-53435a28f52f,b37a40fa-e3e0-11e9-9cf9-dfc0fecfba00,t,f,,
234c8616-e460-11e9-81f0-97633d7692d0,9065f8e6-e45f-11e9-a587-57ed09edf42d,b37a6800-e3e0-11e9-9cfa-4f50c14e792e,t,f,,
234c8617-e460-11e9-81f1-4fa184f30601,9066951c-e45f-11e9-a588-2b08272f39af,b37a8efc-e3e0-11e9-9cfb-27e37314cef4,t,f,,
234c8618-e460-11e9-81f2-e31f1f1c5d7e,90673198-e45f-11e9-a589-4b4351d0e0b8,b37ab60c-e3e0-11e9-9cfc-db85ef240620,f,f,,
234c8619-e460-11e9-81f3-ef6fdef31d92,9067cd7e-e45f-11e9-a58a-535de5e5973f,b37ab60d-e3e0-11e9-9cfd-4fef5337ddd7,f,f,,
234c861a-e460-11e9-81f4-b38a744d0bad,90686a18-e45f-11e9-a58b-5f47eab57451,b37add12-e3e0-11e9-9cfe-7386fc8512b9,f,f,,
234d2256-e460-11e9-81f5-6bb874e1084e,906905fe-e45f-11e9-a58c-3716c369d1c3,b37b0418-e3e0-11e9-9cff-5f4655076390,t,f,,
234d2257-e460-11e9-81f6-ff37a3660a3f,9069a248-e45f-11e9-a58d-6f3f9428c89d,b37b2b28-e3e0-11e9-9d00-3394ac33abfd,f,f,,
234d2258-e460-11e9-81f7-6f14aa9e5be5,906a3e6a-e45f-11e9-a58e-9332dffecfdb,b37b522e-e3e0-11e9-9d01-fb05cba164ab,f,f,,
234d2259-e460-11e9-81f8-e7ec6bccf3fa,906adaaa-e45f-11e9-a58f-97874549bedb,b37b793e-e3e0-11e9-9d02-9ba7b1023f24,t,f,,
234d225a-e460-11e9-81f9-e7625868d6d4,906b76cc-e45f-11e9-a590-8ffe2246bdd4,b37ba044-e3e0-11e9-9d03-abb1edd5f237,t,f,,
234dbe96-e460-11e9-81fa-d36f59a64af8,906c1302-e45f-11e9-a591-e346118660ef,b37ba045-e3e0-11e9-9d04-4ffe949f0447,f,f,,
234e5b6c-e460-11e9-81fb-c7fadec0c56f,906c1303-e45f-11e9-a592-bfa9eae7ddd2,b37bc74a-e3e0-11e9-9d05-4752af124d89,f,f,,
234ef7a2-e460-11e9-81fc-5f53da4f58b6,906caf38-e45f-11e9-a593-3fe179d61af6,b37bee5a-e3e0-11e9-9d06-0f38dad11c3c,t,f,,
234f93ce-e460-11e9-81fd-23572042a4d7,906d4b50-e45f-11e9-a594-4b14d11d8ca6,b37c1560-e3e0-11e9-9d07-f7d359ceb55d,t,f,,
23503004-e460-11e9-81fe-e76e8e1d11f5,906de7a4-e45f-11e9-a595-538375132231,b37c3c70-e3e0-11e9-9d08-8fd162e7a045,t,f,,
23503005-e460-11e9-81ff-837d091e18e1,906e83e4-e45f-11e9-a596-4f7a5afd7d96,b37c6376-e3e0-11e9-9d09-5fafc236cfe2,t,f,,
2350cb90-e460-11e9-8200-df21e35b5fa1,906f201a-e45f-11e9-a597-b3b80bff48b6,b37c8a86-e3e0-11e9-9d0a-07e3663a4874,t,f,,
2350cb91-e460-11e9-8201-87d9e34189cb,906fbc3c-e45f-11e9-a598-e77ea517e58e,b37c8a87-e3e0-11e9-9d0b-c3cf3c0d3153,f,f,,
2351687a-e460-11e9-8202-ab4a9e6d1e4c,9070587c-e45f-11e9-a599-9bdde5617d73,b37cb18c-e3e0-11e9-9d0c-576763d1c884,f,f,,
235204b0-e460-11e9-8203-d313fef44d1c,9070f4b2-e45f-11e9-a59a-e74795081bda,b37cd89c-e3e0-11e9-9d0d-6b4c61d6ac97,t,f,,
2352a0dc-e460-11e9-8204-2b4fd02349e5,9070f4b3-e45f-11e9-a59b-978f1adf8ce1,b37cffac-e3e0-11e9-9d0e-0f502294dc74,t,f,,
23533d12-e460-11e9-8205-7fa981ba26fa,907190e8-e45f-11e9-a59c-afb393a39a84,b37d26b2-e3e0-11e9-9d0f-4f5db69958ec,f,f,,
23533d13-e460-11e9-8206-338c028a6738,90722d28-e45f-11e9-a59d-bb407fbdbd97,b37d4dc2-e3e0-11e9-9d10-1fcc4eac5fb3,t,f,,
2353d948-e460-11e9-8207-6f6eceeab774,9072c954-e45f-11e9-a59e-2f8c2e5442ee,b37d74c8-e3e0-11e9-9d11-c3551a0ceed8,f,f,,
2354757e-e460-11e9-8208-2feff606905d,9073658a-e45f-11e9-a59f-ef9af2dbf9ae,b37d9bd8-e3e0-11e9-9d12-036e3e7fd1db,t,f,,
235511be-e460-11e9-8209-a753ef15455e,907401e8-e45f-11e9-a5a0-c7d189e7d50f,b37dc2de-e3e0-11e9-9d13-aba8d39c3759,f,f,,
235511bf-e460-11e9-820a-b7f18490a81b,90753a40-e45f-11e9-a5a1-771f66a65097,b37dc2df-e3e0-11e9-9d14-6b4dbf1480f4,f,f,,
2355adf4-e460-11e9-820b-fb6e9ee57456,9075d66c-e45f-11e9-a5a2-abb0146136f1,b37de9e4-e3e0-11e9-9d15-a72fb20cb056,f,f,,
2355adf5-e460-11e9-820c-c7d53f83b04b,907672ca-e45f-11e9-a5a3-fbb4b0cdeaca,b37e10ea-e3e0-11e9-9d16-cbdaf25795b4,t,f,,
2355adf6-e460-11e9-820d-476dde9d61df,90770ece-e45f-11e9-a5a4-fb6684156542,b37e37f0-e3e0-11e9-9d17-2fe97d605eb4,t,f,,
2355adf7-e460-11e9-820e-a7979a2c090d,9077ab18-e45f-11e9-a5a5-7baa3b641912,b37e5f00-e3e0-11e9-9d18-bf4087ded9aa,f,f,,
2355adf8-e460-11e9-820f-5311dd7553b9,9078476c-e45f-11e9-a5a6-d7c19a4579ce,b37e8606-e3e0-11e9-9d19-8bbb3d36da32,f,f,,
23564976-e460-11e9-8210-6723d1c9f9f3,9078e37a-e45f-11e9-a5a7-3bbacd194850,b37ead16-e3e0-11e9-9d1a-6fc2714c44a4,t,f,,
23564977-e460-11e9-8211-efaa051a8a8f,90797fa6-e45f-11e9-a5a8-1be0b54807c3,b37ead17-e3e0-11e9-9d1b-bf2a2276c30b,t,f,,
23564978-e460-11e9-8212-c3dd0317cd8f,907a1bd2-e45f-11e9-a5a9-dfcbebb92bd3,b37ed41c-e3e0-11e9-9d1c-47a3eb9bb3c9,t,f,,
23564979-e460-11e9-8213-93db8824f15d,907ab81c-e45f-11e9-a5aa-73331a9da19b,b37efb2c-e3e0-11e9-9d1d-d7d50b941d2f,f,f,,
2356497a-e460-11e9-8214-c7edfb147173,907ab81d-e45f-11e9-a5ab-8b5dcf7d5ce4,b37f2232-e3e0-11e9-9d1e-fff4354b214f,t,f,,
2356e5ac-e460-11e9-8215-6f2099d11f8f,907ab81e-e45f-11e9-a5ac-5bd65c7c03f9,b37f4938-e3e0-11e9-9d1f-2b00db1f5f67,f,f,,
2356e5ad-e460-11e9-8216-270e4ff11ee7,907ab81f-e45f-11e9-a5ad-cfc216400bc3,b37f7048-e3e0-11e9-9d20-774b1123dd5a,t,f,,
2356e5ae-e460-11e9-8217-731ddc4506b9,907b545c-e45f-11e9-a5ae-f35e8aa82ba7,b37f974e-e3e0-11e9-9d21-d361a47439ee,f,f,,
2356e5af-e460-11e9-8218-b7fa056b7413,907bf0a6-e45f-11e9-a5af-975a5c33c7bc,b37f974f-e3e0-11e9-9d22-7bab19fff028,f,f,,
235781ec-e460-11e9-8219-cf8cce08df9e,907c8cdc-e45f-11e9-a5b0-73cad0e842f1,b37fbe5e-e3e0-11e9-9d23-eb787fceccff,t,f,,
235781ed-e460-11e9-821a-df5ae809317d,907d291c-e45f-11e9-a5b1-8f88a53e0993,b37fe564-e3e0-11e9-9d24-6fc74a3ef6b6,t,f,,
235781ee-e460-11e9-821b-1b010de4eaf8,907dc548-e45f-11e9-a5b2-c7950ee8b2f1,b3800c74-e3e0-11e9-9d25-970184a3273c,f,f,,
235781ef-e460-11e9-821c-d360f7d6b71c,907e6174-e45f-11e9-a5b3-0bfcba1115a2,b3803384-e3e0-11e9-9d26-fb8243a74bf4,t,f,,
235781f0-e460-11e9-821d-4b4da5e05629,907efdbe-e45f-11e9-a5b4-77b607c0f345,b3805a8a-e3e0-11e9-9d27-ebef56556439,t,f,,
23581e18-e460-11e9-821e-e7f83f51e365,907f99f4-e45f-11e9-a5b5-678682962840,b3808190-e3e0-11e9-9d28-7f4778ae69b4,t,f,,
23581e19-e460-11e9-821f-0b92c3b93bf3,90803620-e45f-11e9-a5b6-f3c9a44192d4,b380a8aa-e3e0-11e9-9d29-675828b24090,t,f,,
23581e1a-e460-11e9-8220-770799d2b6b0,90816e96-e45f-11e9-a5b7-b35e0d348067,b380a8ab-e3e0-11e9-9d2a-6fff48b4d4ec,f,f,,
23581e1b-e460-11e9-8221-039a2467c2a0,90820ad6-e45f-11e9-a5b8-9b0e4d2e4326,b380cfa6-e3e0-11e9-9d2b-938681805e9f,t,f,,
23581e1c-e460-11e9-8222-b320c2c72e7a,9082a702-e45f-11e9-a5b9-176de4a67ea6,b380f6ac-e3e0-11e9-9d2c-736b7aefa4fd,f,f,,
2358ba4e-e460-11e9-8223-3b26a0c76e1e,90834324-e45f-11e9-a5ba-533d64daff73,b3811db2-e3e0-11e9-9d2d-b3f315288d6d,t,f,,
2358ba4f-e460-11e9-8224-5fa3c51177d3,9083dfa0-e45f-11e9-a5bb-1bd15e8a63d2,b38144c2-e3e0-11e9-9d2e-1ba5a74d4792,t,f,,
2358ba50-e460-11e9-8225-6b7ba365d244,90847bcc-e45f-11e9-a5bc-eb221c82ecd3,b3816bc8-e3e0-11e9-9d2f-d71b8918a9b4,f,f,,
2358ba51-e460-11e9-8226-abd51287a1d6,908517bc-e45f-11e9-a5bd-47d337141ce8,b38192d8-e3e0-11e9-9d30-f781540519c0,f,f,,
2358ba52-e460-11e9-8227-e71a9769835a,908517bd-e45f-11e9-a5be-f37f1beebb16,b38192d9-e3e0-11e9-9d31-27e957a23916,f,f,,
23595684-e460-11e9-8228-f3344d8b27f1,9085b41a-e45f-11e9-a5bf-27207940ab2f,b381b9e8-e3e0-11e9-9d32-0b168c2c76e4,t,f,,
23595685-e460-11e9-8229-0fd6016a2314,90865014-e45f-11e9-a5c0-cbc6a2c02535,b381e0ee-e3e0-11e9-9d33-574c050729fc,f,f,,
23595686-e460-11e9-822a-579f81e4031e,9086ec54-e45f-11e9-a5c1-3ffef9af0655,b38207f4-e3e0-11e9-9d34-a35759c891fd,t,f,,
23595687-e460-11e9-822b-37bfc8585884,908824c0-e45f-11e9-a5c2-7bd17a4c327f,b3822efa-e3e0-11e9-9d35-c792142d9e19,t,f,,
2359f2ba-e460-11e9-822c-1b3ea11b4c3c,9088c0f6-e45f-11e9-a5c3-4354c97d80b5,b382560a-e3e0-11e9-9d36-7b1d9e8882ab,t,f,,
2359f2bb-e460-11e9-822d-1f4fd2ecf7ba,90895d22-e45f-11e9-a5c4-5fe107c83c3a,b3827d10-e3e0-11e9-9d37-afc2a91225bf,t,f,,
2359f2bc-e460-11e9-822e-0332e99f522b,9089f958-e45f-11e9-a5c5-a7bea4ca2b45,b3827d11-e3e0-11e9-9d38-6f21b3c100ab,f,f,,
2359f2bd-e460-11e9-822f-07896d095bfd,908a9598-e45f-11e9-a5c6-1ff78989c69f,b382a420-e3e0-11e9-9d39-1f92dd3b31ce,f,f,,
2359f2be-e460-11e9-8230-c35cad58ae31,908b31ba-e45f-11e9-a5c7-375c6d719824,b382cb26-e3e0-11e9-9d3a-033c06d88164,t,f,,
235a8ef0-e460-11e9-8231-9b2757c63f07,908bcdfa-e45f-11e9-a5c8-635dc402c515,b382f22c-e3e0-11e9-9d3b-df81728bd771,t,f,,
235a8ef1-e460-11e9-8232-3347d79a31da,908c6a26-e45f-11e9-a5c9-d7804ed41e39,b383193c-e3e0-11e9-9d3c-3fa30417fb77,t,f,,
235b2af4-e460-11e9-8233-9ba3a12c2029,908d0666-e45f-11e9-a5ca-435d77d388f1,b3834042-e3e0-11e9-9d3d-6771ee757339,f,f,,
235bc720-e460-11e9-8234-9f8ffc0dee3c,908da292-e45f-11e9-a5cb-e34b26c21a06,b383675c-e3e0-11e9-9d3e-933dade07201,t,f,,
235c6446-e460-11e9-8235-fbf7fc9d4ec9,908e3edc-e45f-11e9-a5cc-639d03b5ca76,b383675d-e3e0-11e9-9d3f-3f6c5a0a08db,f,f,,
235d0072-e460-11e9-8236-5b833a465747,908edb12-e45f-11e9-a5cd-57c659cd5391,b3838e62-e3e0-11e9-9d40-afeec6b22b51,f,f,,
235d9cb2-e460-11e9-8237-63750bed3258,908edb13-e45f-11e9-a5ce-4f4c9138c823,b383b572-e3e0-11e9-9d41-1f3f4aa57ef1,f,f,,
235e37c6-e460-11e9-8238-a72b538a753a,9090000a-e45f-11e9-a5cf-0ba277e5fb3e,b383dc82-e3e0-11e9-9d42-0f901b37eea4,f,f,,
235e37c7-e460-11e9-8239-5f0b54e47e30,90909c36-e45f-11e9-a5d0-57cddfb8844f,b384037e-e3e0-11e9-9d43-5b85744549d8,f,f,,
235ed47e-e460-11e9-823a-9b514a0c83a3,9090ff28-e45f-11e9-a5d1-836734afa4e3,b3842a84-e3e0-11e9-9d44-f733530ceed0,f,f,,
235ed47f-e460-11e9-823b-3b2a5eeff32a,90919b54-e45f-11e9-a5d2-b398ccc84e80,b3845248-e3e0-11e9-9d45-8ba137c29d86,f,f,,
235ed480-e460-11e9-823c-ebb6de094d22,9092376c-e45f-11e9-a5d3-df819a275f6d,b384794e-e3e0-11e9-9d46-ab03e8bb5d40,t,f,,
235ed481-e460-11e9-823d-bf81c7fa8e7f,9092376d-e45f-11e9-a5d4-f34093dc01d1,b3849fb4-e3e0-11e9-9d47-439a1659bcee,f,f,,
235f6ff6-e460-11e9-823e-83fadb15dc9e,9092376e-e45f-11e9-a5d5-cbb725695474,b384c6b0-e3e0-11e9-9d48-93c167fb79e5,f,f,,
235f6ff7-e460-11e9-823f-a3a9f791aa68,9092d3fc-e45f-11e9-a5d6-b3293c67f69a,b384c6b1-e3e0-11e9-9d49-d7890c5031a0,t,f,,
235f6ff8-e460-11e9-8240-d725778df289,90936fec-e45f-11e9-a5d7-93f5220b1d89,b384ee6a-e3e0-11e9-9d4a-0b4f92d8a438,t,f,,
235f6ff9-e460-11e9-8241-9787934b0e91,90940c18-e45f-11e9-a5d8-53139643cc59,b385157a-e3e0-11e9-9d4b-ef6fe33c07d4,t,f,,
235f6ffa-e460-11e9-8242-3f5888d67d4e,9094a83a-e45f-11e9-a5d9-6bf973aeed87,b3853c80-e3e0-11e9-9d4c-33af87e8f5e3,f,f,,
23600cd6-e460-11e9-8243-7ba741881c32,9095448e-e45f-11e9-a5da-efea8b1f1b0e,b3856386-e3e0-11e9-9d4d-b703eaa9d288,t,f,,
23600cd7-e460-11e9-8244-3ff3f96ae5c6,9095448f-e45f-11e9-a5db-cb5c64763b1b,b3858b04-e3e0-11e9-9d4e-0ffd5b8eb50e,f,f,,
23600cd8-e460-11e9-8245-5f51577f077f,9095e0ba-e45f-11e9-a5dc-2b481f1c6e18,b385b1a6-e3e0-11e9-9d4f-ff85768d0cc1,f,f,,
23600cd9-e460-11e9-8246-6bdd130fe1ff,90967cf0-e45f-11e9-a5dd-474c9c83a0fa,b385b1a7-e3e0-11e9-9d50-b7dc25681060,f,f,,
23600cda-e460-11e9-8247-3f47e0adc21b,9097193a-e45f-11e9-a5de-4b26088913b0,b385d8ac-e3e0-11e9-9d51-b39872147e7e,t,f,,
2360a90c-e460-11e9-8248-07a645465912,9097b688-e45f-11e9-a5df-8b9c6c4a8170,b385ffb2-e3e0-11e9-9d52-b3ace8d50a92,t,f,,
2360a90d-e460-11e9-8249-bb34438cf737,909852be-e45f-11e9-a5e0-e32ca09355f1,b38626c2-e3e0-11e9-9d53-738829114b93,t,f,,
2360a90e-e460-11e9-824a-dba3715d7178,9098eef4-e45f-11e9-a5e1-7f901bbc373e,b3864dc8-e3e0-11e9-9d54-b38ddecbe471,f,f,,
2360a90f-e460-11e9-824b-07a4a452fbd3,90998b2a-e45f-11e9-a5e2-83bc4f03ca80,b3867424-e3e0-11e9-9d55-ab4e8436d042,f,f,,
2360a910-e460-11e9-824c-4b9cf3e470d9,909a262a-e45f-11e9-a5e3-3f4da4994f22,b3869b34-e3e0-11e9-9d56-27aa3b833567,t,f,,
23614542-e460-11e9-824d-b39769c41220,909ac3a0-e45f-11e9-a5e4-2fd446b8b5a5,b386c23a-e3e0-11e9-9d57-53f7a2b3565c,t,f,,
23614543-e460-11e9-824e-d397b25273f5,909ac3a1-e45f-11e9-a5e5-d7f869034d80,b386e99a-e3e0-11e9-9d58-5b876ec0bae4,t,f,,
23614544-e460-11e9-824f-bbbba86d8a9e,909b5fcc-e45f-11e9-a5e6-539fd89cc56f,b3871050-e3e0-11e9-9d59-330646a675ee,f,f,,
23614545-e460-11e9-8250-2bf9a6c19040,909bfc02-e45f-11e9-a5e7-e31f641707ba,b387380a-e3e0-11e9-9d5a-07fc08f06fe1,f,f,,
2361e0ce-e460-11e9-8251-9fe5e1bd320c,909c9838-e45f-11e9-a5e8-1b5a6b14cdaf,b3875f10-e3e0-11e9-9d5b-ffe4521c6ea5,t,f,,
2361e0cf-e460-11e9-8252-4bec01ca6720,909d33a6-e45f-11e9-a5e9-cfc31d0260c7,b3875f11-e3e0-11e9-9d5c-fb49311e4132,f,f,,
2361e0d0-e460-11e9-8253-e35aa2ae3e24,909dd0ae-e45f-11e9-a5ea-4f87790d4cdf,b3878620-e3e0-11e9-9d5d-6f5dd02b99ae,f,f,,
2361e0d1-e460-11e9-8254-337bc85aa663,909e6b9a-e45f-11e9-a5eb-ff6999a51a4c,b387ad26-e3e0-11e9-9d5e-9fcf99f60559,f,f,,
2361e0d2-e460-11e9-8255-53e1203830ca,909f091a-e45f-11e9-a5ec-cba662ec12e6,b387d42c-e3e0-11e9-9d5f-232edad7bad5,f,f,,
23627d54-e460-11e9-8256-57cf06e54047,909fa406-e45f-11e9-a5ed-8f3eda190e54,b387fb0a-e3e0-11e9-9d60-ff6b816210f5,f,f,,
2363198a-e460-11e9-8257-f72ade28cfe3,90a04050-e45f-11e9-a5ee-fbd249f0b54a,b3882210-e3e0-11e9-9d61-1bd6d3db4c0a,t,f,,
2363198b-e460-11e9-8258-ab62afcd4c57,90a0ddb2-e45f-11e9-a5ef-7382be086fdc,b38848ee-e3e0-11e9-9d62-0f778ba73fca,f,f,,
2363b6ce-e460-11e9-8259-7b87e6c0a927,90a0ddb3-e45f-11e9-a5f0-2771bd6c1dcb,b38848ef-e3e0-11e9-9d63-3b857dd84913,t,f,,
236452fa-e460-11e9-825a-2f83162f0cbd,90a178b2-e45f-11e9-a5f1-0bb63c50fce9,b3887030-e3e0-11e9-9d64-0fe52f2e88f2,t,t,F,0
2364ef3a-e460-11e9-825b-4fc6645b820a,90a2161e-e45f-11e9-a5f2-b781cd6afceb,b3889736-e3e0-11e9-9d65-7708557a3337,f,t,C,2
23658b66-e460-11e9-825c-6fd3b0801094,90a2b254-e45f-11e9-a5f3-0b06449e246c,b388be46-e3e0-11e9-9d66-a3329092b5a8,t,t,F,0
236627a6-e460-11e9-825d-dbd26c967921,90a34e94-e45f-11e9-a5f4-fb2744563cea,b388e54c-e3e0-11e9-9d67-df57c5d8096b,t,t,B,3
2366c3d2-e460-11e9-825e-773706000d58,90a3eac0-e45f-11e9-a5f5-338968484139,b3890bd0-e3e0-11e9-9d68-03e120afbe36,t,t,C,2
2366c3d3-e460-11e9-825f-57a862889197,90a3eac1-e45f-11e9-a5f6-1ba471c4177c,b3893362-e3e0-11e9-9d69-97b81383afd3,t,t,A,4
